product_id,sku,title,slug,brand,category,price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre,discount
2001853,NIV-01853,Nivea Grooming Eco 4422,nivea-grooming-eco-4422,Nivea,Grooming,34,USD,"Elevate your beard game with the Nivea Grooming Eco 4422, an eco-engineered trimmer that delivers barber-shop precision while pampering skin with every glide. Its whisper-quiet motor and skin-friendly blades sculpt everything from stubble to full beards without tugging or irritation, while the 90-minute cordless runtime keeps you sharp on every adventure. Crafted from 70 % recycled plastics and packaged plastic-free, it’s grooming you can feel proud of—today and tomorrow.",https://picsum.photos/seed/nivea-grooming-eco-4422/1200/1200,nivea-grooming-eco-4422.jpg,DE,50,True,"wireless,office,budget",Unisex,"Black, Steel Blue, Forest Green",Standard,Synthetic,3.3,719,50,0.98,35x25x12,09-10-2025,,12
2001854,NIV-01854,Nivea Grooming 2025 5658,nivea-grooming-2025-5658,Nivea,Grooming,12,USD,"Elevate your daily ritual with Nivea Grooming 2025 5658, a masterfully balanced blend of beard-softening oils and skin-loving vitamins that tames whiskers while leaving a subtle, all-day freshness. Its fast-absorbing, non-greasy formula glides on like liquid velvet, keeping scruff sculpted and cheeks touchably smooth from sunrise to last call. Housed in a matte-black, travel-ready tin, it slips neatly into gym bags or desk drawers for a quick confidence boost whenever you need it. One swipe and you’ll feel the signature Nivea care—sharp looks, softer beard, zero compromise.",https://picsum.photos/seed/nivea-grooming-2025-5658/1200/1200,nivea-grooming-2025-5658.jpg,"CA,UK",389,True,"fitness,wireless,office",Women,Default Color,Standard,Resin,4.4,3464,100,1.4,37x9x23,09-10-2025,,15
2001855,NIV-01855,Nivea Grooming Lite 7670,nivea-grooming-lite-7670,Nivea,Grooming,34,USD,"Nivea Grooming Lite 7670 turns daily stubble into boardroom-ready brilliance with a whisper-quiet motor and skin-loving ceramic blades that glide like silk. Its feather-light, palm-perfect body slips into any dopp kit, while clever comb guides tame anything from 3-day scruff to full Viking beards without a single tug. A quick 5-minute USB-C boost powers a week of cordless trims, leaving nothing behind but crisp lines and the subtle, clean scent Nivea men swear by.",https://picsum.photos/seed/nivea-grooming-lite-7670/1200/1200,nivea-grooming-lite-7670.jpg,"US,DE,AU,IN",22,True,"wireless,leather,gaming",Unisex,"Matte Black, Steel Silver, Midnight Blue",Standard,Plastic,4.3,2798,84,1.33,12x49x27,09-10-2025,,10
2001856,NIV-01856,Nivea Grooming Max 1176,nivea-grooming-max-1176,Nivea,Grooming,12,USD,"Elevate your beard game with Nivea Grooming Max 1176—a salon-grade elixir that tames, nourishes and shines in one effortless swipe. Infused with micro-keratin and vitamin E, it softens prickly strands while keeping skin calm and flake-free all day. The subtle, citrus-wood scent turns every stroke of the comb into a confidence-boosting ritual, whether you’re shaping stubble or commanding a full Viking mane. Compact and spill-proof, it slips into any dopp kit so you stay sharp from morning meetings to midnight adventures. Because great beards aren’t grown—they’re groomed.",https://picsum.photos/seed/nivea-grooming-max-1176/1200/1200,nivea-grooming-max-1176.jpg,"UK,CA",133,True,"gaming,outdoor,casual",Women,Default Color,Standard,Plastic,4.2,551,70,0.33,14x46x28,09-10-2025,,10
2001857,NIV-01857,Nivea Grooming 2025 5111,nivea-grooming-2025-5111,Nivea,Grooming,12,USD,"Turn every morning into a barbershop-worthy moment with Nivea Grooming 2025 5111—an all-in-one beard elixir that tames, softens and shines in one effortless motion. The weightless, non-greasy formula sinks straight in, releasing a crisp, masculine scent that lingers like a subtle signature. Packed with pro-vitamin B5 and almond oil, it keeps facial hair obedient and skin blissfully free from itch or flakes. Compact enough for gym bags and carry-ons, it’s your silent wingman for boardroom polish to weekend scruff. One drop, instant respect.",https://picsum.photos/seed/nivea-grooming-2025-5111/1200/1200,nivea-grooming-2025-5111.jpg,"FR,IN,CA,DE",292,True,"daily,gaming,premium",Unisex,Default Color,Standard,Cotton,3.1,1327,54,0.23,50x18x25,09-10-2025,,12
2001858,NIV-01858,Nivea Grooming Classic 2957,nivea-grooming-classic-2957,Nivea,Grooming,12,USD,"Sculpt, soften and scent your beard in one effortless glide with Nivea Grooming Classic 2957—an ultra-light balm that tames fly-aways without the greasy aftermath. Enriched with vitamin E and a whisper of masculine musk, it leaves facial hair touchably smooth and salon-fresh for up to 24 hours. The matte-finish formula absorbs in seconds, so your morning routine stays quick and your confidence stays high. Slip the travel-friendly tin into your gym bag or desk drawer for on-the-spot polish whenever your beard needs a quick pick-me-up.",https://picsum.photos/seed/nivea-grooming-classic-2957/1200/1200,nivea-grooming-classic-2957.jpg,"IN,UK,AU,US",481,True,"premium,running,wireless",Men,Default Color,Standard,Mesh,3.2,3198,57,0.42,43x10x37,09-10-2025,,10
2001859,NIV-01859,Nivea Grooming Edition 6968,nivea-grooming-edition-6968,Nivea,Grooming,24,USD,"Elevate your daily ritual with the Nivea Grooming Edition 6968, a master-crafted beard-care arsenal that tames, nourishes, and scents your facial hair in one effortless glide. Its velvety balm-to-oil formula melts on contact, conditioning every strand while leaving a subtle, magnetic signature fragrance that lingers long after you’ve left the mirror. Packed in a matte-black, travel-friendly tin, this kit is the silent wingman for boardroom sharpness or weekend wanderlust—because your beard deserves VIP treatment too.",https://picsum.photos/seed/nivea-grooming-edition-6968/1200/1200,nivea-grooming-edition-6968.jpg,"AU,IN,UK",415,True,"fitness,sport,leather",Unisex,"Black, Steel, Forest",Standard,Mesh,3.8,2853,70,0.76,52x27x32,09-10-2025,,12
2001860,NIV-01860,Nivea Grooming 2025 6123,nivea-grooming-2025-6123,Nivea,Grooming,12,USD,"Turn every shave into a spa-level ritual with Nivea Grooming 2025 6123, the beard-care hero that tames stubble, softens scruff, and leaves a whisper of crisp aquatic scent in its wake. The lightweight, non-greasy formula sinks in fast, conditioning both skin and hair so your beard feels cashmere-smooth, never wiry. Packaged in a travel-smart aluminum tin, it slips into your gym bag or desk drawer, ready for instant touch-ups before big meetings or nights out. One swipe, and you’re polished, protected, and confidently selfie-ready.",https://picsum.photos/seed/nivea-grooming-2025-6123/1200/1200,nivea-grooming-2025-6123.jpg,"CA,US,AU",409,True,"travel,outdoor,sport",Women,"Classic Blue, Steel Grey, Jet Black",Standard,Polyester,3.9,151,48,0.49,54x38x12,09-10-2025,,15
2001861,NIV-01861,Nivea Grooming 2025 4991,nivea-grooming-2025-4991,Nivea,Grooming,12,USD,"Sculpt, soften and style your beard with Nivea Grooming 2025 4991, a salon-grade formula packed with pro-vitamin B5 and almond oil for itch-free comfort and a healthy shine that lasts all day. The lightweight balm absorbs in seconds, taming fly-aways and leaving a crisp, modern scent that turns heads without stealing the show. Whether you're rocking stubble or full Viking, this compact tin slips into your gym bag or desk drawer for fast touch-ups that keep you looking sharp from boardroom to barstool.",https://picsum.photos/seed/nivea-grooming-2025-4991/1200/1200,nivea-grooming-2025-4991.jpg,"UK,AU,CA",402,True,"office,daily,leather",Unisex,Default Color,Standard,Canvas,4.4,1239,52,0.89,39x5x28,09-10-2025,,15
2001862,NIV-01862,Nivea Grooming Lite 8284,nivea-grooming-lite-8284,Nivea,Grooming,24,USD,"Elevate your beard game with the Nivea Grooming Lite 8284, a pocket-sized powerhouse that tames, softens and shines in a single swipe. Engineered with German-precision blades and nourishing pro-vitamins, it trims evenly without tugging, leaving facial hair salon-fresh for up to 48 hours. Sleek, whisper-quiet and feather-light, it slips into gym bags and desk drawers so you can sculpt on the go. USB-C fast-charge gives 60 minutes of cordless freedom, because real life doesn’t wait for outlets. From 5-o’clock shadow to full mountain-man, achieve barber-grade results without the appointment.",https://picsum.photos/seed/nivea-grooming-lite-8284/1200/1200,nivea-grooming-lite-8284.jpg,FR,171,True,"leather,outdoor,office",Women,"Matte Black, Steel Blue, Arctic White",Standard,Leather,4.3,1340,72,0.32,36x55x39,09-10-2025,,12
2001863,NIV-01863,Nivea Grooming Pro 3426,nivea-grooming-pro-3426,Nivea,Grooming,79,USD,"Crafted for the modern beardsman, the Nivea Grooming Pro 3426 pairs barbershop precision with skin-loving care, delivering a tug-free trim and a cashmere-soft finish in one effortless glide. Its self-sharpening steel blades contour to every jawline, while the integrated beard-oil diffuser nourishes hair as you sculpt, turning morning touch-ups into a spa-level ritual. Lightweight, whisper-quiet, and USB-C fast-charging, this premium tool keeps you selfie-ready from boardroom to backpacking trip. Slip it into its sleek travel pouch and carry barber-grade confidence wherever life takes you.",https://picsum.photos/seed/nivea-grooming-pro-3426/1200/1200,nivea-grooming-pro-3426.jpg,"DE,AU",368,True,"travel,wireless,running",Women,"Matte Black, Steel Silver, Midnight Blue",Standard,Cotton,3.3,2673,68,1.02,5x17x13,09-10-2025,,12
2001864,NIV-01864,Nivea Grooming 2025 807,nivea-grooming-2025-807,Nivea,Grooming,12,USD,"Elevate your beard game with Nivea Grooming 2025 807, a salon-grade styling balm that tames fly-aways while infusing every strand with a subtle, magnetic scent. The lightweight, non-greasy formula melts in fast, leaving facial hair soft, sculpted and selfie-ready from dawn to dusk. Packed with pro-vitamin B5 and almond oil, it conditions the skin underneath to prevent itch and flakes, so you can rock that sharp silhouette in total comfort. Whether you’re refining a goatee or commanding a full Viking mane, this pocket-sized tube is your daily ticket to polished, touchably smooth confidence.",https://picsum.photos/seed/nivea-grooming-2025-807/1200/1200,nivea-grooming-2025-807.jpg,"US,UK,DE",184,True,"leather,eco,office",Women,"Black, Silver, Sandalwood",One Size,Leather,4.3,1272,81,2.6,13x59x29,09-10-2025,,10
2001865,NIV-01865,Nivea Grooming Lite 6793,nivea-grooming-lite-6793,Nivea,Grooming,12,USD,"Nivea Grooming Lite 6793 slips effortlessly into any dopp kit, delivering barber-level beard control without the weight or grease. Its feather-light formula tames fly-aways, softens stubble, and leaves a subtle, crisp scent that lingers like a confident handshake. Whether you’re sculpting a full beard or maintaining designer stubble, this discreet tube keeps you selfie-ready from sunrise to last call.",https://picsum.photos/seed/nivea-grooming-lite-6793/1200/1200,nivea-grooming-lite-6793.jpg,CA,412,True,"wireless,sport,eco",Men,Default Color,Standard,Canvas,3.1,549,38,3.01,30x26x10,09-10-2025,,15
2001866,NIV-01866,Nivea Grooming Sport 4786,nivea-grooming-sport-4786,Nivea,Grooming,12,USD,"Power up your grooming game with Nivea Grooming Sport 4786, the turbo-charged beard-care system engineered for the man who trains hard and looks sharper. Its ultra-light, sweat-resistant formula glides through stubble, taming fly-aways while releasing a crisp, energizing scent that keeps you feeling fresh from dawn workout to dusk hangout. Packaged in a rugged, gym-bag-proof tube and loaded with pro-vitamins, it leaves beard and skin hydrated, itch-free and selfie-ready in under a minute—because your schedule is packed, but your style is non-negotiable.",https://picsum.photos/seed/nivea-grooming-sport-4786/1200/1200,nivea-grooming-sport-4786.jpg,"UK,AU,FR",489,True,"wireless,portable,outdoor",Unisex,Default Color,Standard,Resin,3.2,4809,75,1.76,22x41x6,09-10-2025,,15
2001867,VAN-01867,Van Heusen Grooming Eco 6553,van-heusen-grooming-eco-6553,Van Heusen,Grooming,22,USD,"Sculpt, soften, and style your beard in one effortless glide with the Van Heusen Grooming Eco 6553, a pocket-sized powerhouse that turns scruff into salon-grade definition. Infused with responsibly sourced botanicals, its feather-light formula absorbs in seconds, leaving no greasy trace—just the subtle, confident scent of a morning forest. Engineered for the modern traveler, the sleek recycled-aluminum tube slips discreetly into gym bags and carry-ons, ensuring you land looking boardroom-sharp. One quick comb-through tames fly-aways, seals split ends, and adds a healthy matte sheen that lasts from dawn meetings to after-dark rendezvous. Elevate your daily ritual with eco-conscious craftsmanship that respects both your look and the planet.",https://picsum.photos/seed/van-heusen-grooming-eco-6553/1200/1200,van-heusen-grooming-eco-6553.jpg,"DE,IN,UK,FR",490,True,"budget,gaming,fitness",Men,"Matte Black, Gunmetal, Brushed Silver",Standard,Resin,4.3,4616,99,0.13,59x13x37,09-10-2025,,12
2001868,VAN-01868,Van Heusen Grooming Sport 9207,van-heusen-grooming-sport-9207,Van Heusen,Grooming,39,USD,"Command every room with the Van Heusen Grooming Sport 9207—a precision-engineered beard trimmer that turns scruff into statement style in minutes. Feather-light and balanced like a premium pen, it glides along jawlines and cheekbones for salon-grade edging without the wrist fatigue. USB-C turbo-charge keeps the blades humming for up to 90 minutes, so your last-minute meeting or weekend getaway is always covered. Snap-on guide combs (1–20 mm) unlock everything from five-o’clock shadow to full lumberjack glory, while the quiet-drive motor keeps your early-morning routine stealth.",https://picsum.photos/seed/van-heusen-grooming-sport-9207/1200/1200,van-heusen-grooming-sport-9207.jpg,"AU,CA",416,True,"portable,gaming,daily",Men,"Matte Black, Arctic Silver, Midnight Blue",Standard,Plastic,4.7,629,84,0.87,39x39x28,09-10-2025,,12
